name,product_template_variant_value_ids/id,default_code,standard_price
7DZE - 7Daze (LIQ Salt)(30mL) Reds,"__export__.product_template_attribute_value_68956_7c99ee34,__export__.product_template_attribute_value_68961_7c855a89",ONT012778,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds,"__export__.product_template_attribute_value_68957_f4540bd5,__export__.product_template_attribute_value_68960_6957cfb5",ONT012779,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds,"__export__.product_template_attribute_value_68958_d9d1675f,__export__.product_template_attribute_value_68960_6957cfb5",ONT000982,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds,"__export__.product_template_attribute_value_68958_d9d1675f,__export__.product_template_attribute_value_68961_7c855a89",ONT000983,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds,"__export__.product_template_attribute_value_68959_9671a13d,__export__.product_template_attribute_value_68961_7c855a89",ONT000985,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68962_f7131175,__export__.product_template_attribute_value_68965_498275c7",ONT031991,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68962_f7131175,__export__.product_template_attribute_value_68966_3aed5620",ONT031992,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68963_87d80e66,__export__.product_template_attribute_value_68965_498275c7",ONT031995,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68963_87d80e66,__export__.product_template_attribute_value_68966_3aed5620",ONT031996,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68964_e2b8cb2f,__export__.product_template_attribute_value_68965_498275c7",ONT031993,4.75
7DZE - 7Daze (LIQ Salt)(30mL) Reds/Keep It 100,"__export__.product_template_attribute_value_68964_e2b8cb2f,__export__.product_template_attribute_value_68966_3aed5620",ONT031994,4.75
7DZE - 7Daze (LIQ Salt)(30mL) TF-Nic,"__export__.product_template_attribute_value_68967_1140f0ea,__export__.product_template_attribute_value_68968_3138299a",ONT028440,4.75
7DZE - 7Daze (LIQ Salt)(30mL) TF-Nic,"__export__.product_template_attribute_value_68967_1140f0ea,__export__.product_template_attribute_value_68969_e0c66762",ONT028441,4.75
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68970_a3e5a9aa,__export__.product_template_attribute_value_68986_bc0624de",ONT042373,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68971_524d1472,__export__.product_template_attribute_value_68986_bc0624de",ONT042374,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68972_b2aeb0c0,__export__.product_template_attribute_value_68986_bc0624de",ONT043687,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68973_938cf060,__export__.product_template_attribute_value_68986_bc0624de",ONT042375,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68974_6c8a0ec6,__export__.product_template_attribute_value_68986_bc0624de",ONT042376,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68975_a14504d9,__export__.product_template_attribute_value_68986_bc0624de",ONT042377,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68976_1430400f,__export__.product_template_attribute_value_68986_bc0624de",ONT042378,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68977_98337618,__export__.product_template_attribute_value_68986_bc0624de",ONT042391,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68978_bfac6825,__export__.product_template_attribute_value_68986_bc0624de",ONT042379,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68979_bb16f008,__export__.product_template_attribute_value_68986_bc0624de",ONT043688,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68980_18c8b612,__export__.product_template_attribute_value_68986_bc0624de",ONT043689,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68981_a7a9ea88,__export__.product_template_attribute_value_68986_bc0624de",ONT043690,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68982_35cd7d24,__export__.product_template_attribute_value_68986_bc0624de",ONT043691,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68983_2e9349f4,__export__.product_template_attribute_value_68986_bc0624de",ONT042385,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68984_8a8e08e6,__export__.product_template_attribute_value_68986_bc0624de",ONT042387,6.95
7DZE - 7Daze Clickmate 2% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68985_3ac1a187,__export__.product_template_attribute_value_68986_bc0624de",ONT042390,6.95
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68987_e5d0b3ce,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT043692,6.95
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68988_692adf34,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039810,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68989_c2b9c651,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039566,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68990_54cca238,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039805,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68991_535e63ef,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039567,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68992_ab50c99d,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039807,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68993_e7da5a90,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039569,6.95
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68994_c8eff4d1,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT043694,7.5
7DZE - 7Daze Clickmate 5% Starter Kit (Dispo) (15000Puff)(18mL),"__export__.product_template_attribute_value_68995_19c32d4e,__export__.product_template_attribute_value_68996_7b0fbe7c",ONT039806,7.5
7DZE - 7Daze Clickmate Colors (Device Only),__export__.product_template_attribute_value_71520_d9fa7bff,ONT045189,4.5
7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_68997_5deb3e16,__export__.product_template_attribute_value_69002_0bee5676",ONT045659,5.25
7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_68998_829c8213,__export__.product_template_attribute_value_69002_0bee5676",ONT045678,5.25
7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_68999_ee65816e,__export__.product_template_attribute_value_69002_0bee5676",ONT045683,5.25
7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69000_6f241cf5,__export__.product_template_attribute_value_69002_0bee5676",ONT045684,5.25
7DZE - 7Daze Clickmates 2% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69001_417cb5bb,__export__.product_template_attribute_value_69002_0bee5676",ONT045685,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69003_762034ad,__export__.product_template_attribute_value_69026_286c9307",ONT045686,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69004_519d3b87,__export__.product_template_attribute_value_69026_286c9307",ONT045687,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69005_bc4d9489,__export__.product_template_attribute_value_69026_286c9307",ONT045691,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69006_de9c751d,__export__.product_template_attribute_value_69026_286c9307",ONT045692,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69007_3332c12d,__export__.product_template_attribute_value_69026_286c9307",ONT045693,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69008_0f0516e3,__export__.product_template_attribute_value_69026_286c9307",ONT045694,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69009_5c07c28a,__export__.product_template_attribute_value_69026_286c9307",ONT045695,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69010_14b912dd,__export__.product_template_attribute_value_69026_286c9307",ONT045696,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69011_745f21ca,__export__.product_template_attribute_value_69026_286c9307",ONT045697,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69012_160145ab,__export__.product_template_attribute_value_69026_286c9307",ONT045698,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69013_2461b33f,__export__.product_template_attribute_value_69026_286c9307",ONT045699,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69014_7c16ad8d,__export__.product_template_attribute_value_69026_286c9307",ONT045700,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69015_90287507,__export__.product_template_attribute_value_69026_286c9307",ONT045701,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69016_8140aa0d,__export__.product_template_attribute_value_69026_286c9307",ONT045703,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69017_340e1a0c,__export__.product_template_attribute_value_69026_286c9307",ONT045704,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69018_dc5abccc,__export__.product_template_attribute_value_69026_286c9307",ONT045705,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69019_7286f8d4,__export__.product_template_attribute_value_69026_286c9307",ONT045706,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69020_fce0bf23,__export__.product_template_attribute_value_69026_286c9307",ONT045707,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69021_5511edda,__export__.product_template_attribute_value_69026_286c9307",ONT045708,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69022_70fa352c,__export__.product_template_attribute_value_69026_286c9307",ONT045709,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69023_a0312367,__export__.product_template_attribute_value_69026_286c9307",ONT045710,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69024_414cbb52,__export__.product_template_attribute_value_69026_286c9307",ONT045711,5.25
7DZE - 7Daze Clickmates 5% Prefilled Mates MAX (2-Pack),"__export__.product_template_attribute_value_69025_0999b9c0,__export__.product_template_attribute_value_69026_286c9307",ONT045712,5.25
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71521_1ddcbbd0,ONT043697,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71522_df433083,ONT041587,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71523_023e56d2,ONT041591,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71524_53798281,ONT041592,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71525_a179a500,ONT041595,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71526_0bf37095,ONT041596,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71527_a47fb584,ONT041597,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71528_57f814b0,ONT041598,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71529_30f7fa02,ONT041599,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(20mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71530_13d8f132,ONT041602,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71531_97320b8e,ONT039574,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71532_9033583c,ONT039818,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71533_12d4f01f,ONT039819,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71534_6c596b83,ONT039815,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71535_2cef9751,ONT039577,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71536_75c1fcc6,ONT039813,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71537_e2465582,ONT039817,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71538_1992c8ac,ONT039580,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71539_881e9de8,ONT039811,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71540_d3472d62,ONT039581,4.5
7DZE - 7Daze Click-Mates Pods (Liq Pod)(50mg 18mL; 9mL x2) (2-Pack),__export__.product_template_attribute_value_71541_f56e610f,ONT039812,4.5
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69027_336b4d5f,__export__.product_template_attribute_value_69039_dca49e77",ONT025732,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69028_fd75652a,__export__.product_template_attribute_value_69039_dca49e77",ONT025733,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69029_35b9d9c1,__export__.product_template_attribute_value_69039_dca49e77",ONT025735,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69030_14d90396,__export__.product_template_attribute_value_69039_dca49e77",ONT026249,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69031_5e4fe5d5,__export__.product_template_attribute_value_69039_dca49e77",ONT025736,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69032_6f9def11,__export__.product_template_attribute_value_69039_dca49e77",ONT026251,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69033_59d6c41b,__export__.product_template_attribute_value_69039_dca49e77",ONT025737,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69034_693b5106,__export__.product_template_attribute_value_69039_dca49e77",ONT027770,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69035_585b1840,__export__.product_template_attribute_value_69039_dca49e77",ONT025739,1.95
7DZE - 7Daze Egge (Dispo) (3000Puff)(7mL),"__export__.product_template_attribute_value_69036_41852415,__export__.product_template_attribute_value_69039_dca49e77",ONT025740,1.95
