id,name,categ_id/id,type,sale_ok,list_price,default_code,attribute_line_ids/attribute_id/id,attribute_line_ids/value_ids/id
template_hmbl_-_humble_liq_salt30ml,HMBL - Humble (LIQ Salt)(30mL),__export__.product_category_27_88c4d517,consu,True,1.25,,__export__.product_attribute_38_d222431b,"__export__.product_attribute_value_7254_502457ba,__export__.product_attribute_value_3532_3e5c51b6,__export__.product_attribute_value_7317_1fe91611,__export__.product_attribute_value_7452_dada1ff3,__export__.product_attribute_value_7722_e8ebe46a,__export__.product_attribute_value_4277_66f7d3af,__export__.product_attribute_value_4877_e8188d15,__export__.product_attribute_value_8192_e1c672ef,__export__.product_attribute_value_8218_20443296,__export__.product_attribute_value_8246_b81fe5c0,__export__.product_attribute_value_8248_070ccc63,__export__.product_attribute_value_5126_dd81f716"
,,,,,,,__export__.product_attribute_40_7590b0f7,"__export__.product_attribute_value_8330_d5ef4fb9,__export__.product_attribute_value_8331_a486c507"
template_hrzn_-_horizon_aquila_coils3-pack,HRZN - Horizon Aquila (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,5.90,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8473_4a6694e0
,,,,,,,__export__.product_attribute_70_88b4fa03,__export__.product_attribute_value_8574_efcc5e65
template_hrzn_-_horizon_falcon_coils3-pack,HRZN - Horizon Falcon (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,6.33,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8471_3805bd79
,,,,,,,__export__.product_attribute_70_88b4fa03,"__export__.product_attribute_value_8577_f089c289,__export__.product_attribute_value_8578_75c1286f,__export__.product_attribute_value_8580_b6c0eb48,__export__.product_attribute_value_8582_d5531a32"
template_hrzn_-_horizon_falcon_2_coils3-pack,HRZN - Horizon Falcon 2 (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,5.63,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8470_dbcd8b74
,,,,,,,__export__.product_attribute_70_88b4fa03,__export__.product_attribute_value_8585_1d732fd8
template_hrzn_-_horizon_sakerz_master_tank,HRZN - Horizon Sakerz Master (Tank),__export__.product_category_34_bcd7c40f,consu,True,14.95,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3210_6005b08b
template_hrzn_-_horizon_talons_kit_ps,HRZN - Horizon Talons (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,4.75,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3033_a9318689
template_hrzn_-_horizon_talons_pods2-pack,HRZN - Horizon Talons (Pods)(2-Pack),__export__.product_category_32_d3791735,consu,True,2.95,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8481_60db7207,__export__.product_attribute_value_8486_8c7eef6f,__export__.product_attribute_value_8489_f4e99dca,__export__.product_attribute_value_8491_e484c0b4"
template_hrzn_-_horizon_talons_starter_kit_ps,HRZN - Horizon Talons Starter (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,7.25,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2947_57dd1d13,__export__.product_attribute_value_3033_a9318689,__export__.product_attribute_value_3266_1c674205"
template_ivps_-_smok_repl_glass_4_baby_bulb_1pc,IVPS - SMOK (REPL. Glass) #4 Baby Bulb (1pc),product.product_category_1,consu,True,1.05,ONT002178,,
template_ivps_-_smok_repl_glass_7_baby_v2_bulb_1pc,IVPS - SMOK (REPL. Glass) #7 Baby V2 Bulb (1pc),product.product_category_1,consu,True,0.93,ONT003071,,
template_ivps_-_smok_baby_coils5-pack,IVPS - SMOK Baby (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.19,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8471_3805bd79,__export__.product_attribute_value_8476_15f42b8f,__export__.product_attribute_value_8481_60db7207,__export__.product_attribute_value_8486_8c7eef6f"
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_cobra_drip_tip,IVPS - SMOK Cobra (Drip Tip),product.product_category_1,consu,True,1.84,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3305_df48fe3a
template_ivps_-_smok_d-coil_coils5-pack,IVPS - SMOK D-Coil (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.33,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8471_3805bd79,__export__.product_attribute_value_8475_ea0186b1"
template_ivps_-_smok_fit_pods3-pack_disc,IVPS - SMOK Fit (Pods)(3-Pack) [Disc.],__export__.product_category_32_d3791735,consu,True,0.50,SFRPC-3P,,
template_ivps_-_smok_g-priv_4_kit_sk,IVPS - SMOK G-Priv 4 (Kit SK),__export__.product_category_30_aa4e8ebd,consu,True,43.32,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3215_400f7dbb
template_ivps_-_smok_igee_a1_pods3-pack_2ml,IVPS - SMOK IGEE A1 (Pods)(3-Pack) 2mL,__export__.product_category_32_d3791735,consu,True,4.70,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8490_6337f387
template_ivps_-_smok_ipx_80_kit_ps,IVPS - SMOK IPX 80 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,19.39,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_2977_31b630f0
template_ivps_-_smok_ipx_80_pods3-pack,IVPS - SMOK IPX 80 (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,3.02,,__export__.product_attribute_70_88b4fa03,__export__.product_attribute_value_8584_9116d3c8
template_ivps_-_smok_lp2_coils5-pack,IVPS - SMOK LP2 (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,7.46,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8481_60db7207
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_m_coils5-pack,IVPS - SMOK M (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.88,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8481_60db7207,__export__.product_attribute_value_8486_8c7eef6f,__export__.product_attribute_value_8489_f4e99dca"
template_ivps_-_smok_mag_solo_mod,IVPS - SMOK Mag Solo (Mod),__export__.product_category_30_aa4e8ebd,consu,True,14.95,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8409_918edf0f,__export__.product_attribute_value_8418_80fd3512,__export__.product_attribute_value_8423_65b23def,__export__.product_attribute_value_3135_39ecf98d,__export__.product_attribute_value_8467_e7508ad8"
template_ivps_-_smok_nord_coils5-pack,IVPS - SMOK Nord (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.09,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8489_f4e99dca
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8502_db41cf83
template_ivps_-_smok_nord_pro_coils5-pack,IVPS - SMOK Nord Pro (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,7.45,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8486_8c7eef6f,__export__.product_attribute_value_8490_6337f387"
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_nord_pro_pods3-pack,IVPS - SMOK Nord Pro (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,2.98,ONT024069,,
template_ivps_-_smok_novo_pods3-pack,IVPS - SMOK Novo (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,3.80,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8493_71ef58d2,__export__.product_attribute_value_8494_7e5e550a,__export__.product_attribute_value_8495_8aae4e7c"
,,,,,,,__export__.product_attribute_32_992dc97f,"__export__.product_attribute_value_8497_482c468a,__export__.product_attribute_value_8505_71bb6a68"
template_ivps_-_smok_novo_pods3-pack_tf,IVPS - SMOK Novo (Pods)(3-Pack) TF,__export__.product_category_32_d3791735,consu,True,4.62,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8486_8c7eef6f
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_novo_2_kit_ps,IVPS - SMOK Novo 2 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,10.72,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8397_b37763c6,__export__.product_attribute_value_8398_55876b30,__export__.product_attribute_value_8399_6fe3fa73,__export__.product_attribute_value_2977_31b630f0,__export__.product_attribute_value_8407_e8c1d9b7,__export__.product_attribute_value_8408_088a49d1,__export__.product_attribute_value_8410_5f308917,__export__.product_attribute_value_8421_1aa67801,__export__.product_attribute_value_8424_33011fa2,__export__.product_attribute_value_8425_61b38d2b,__export__.product_attribute_value_8426_4f967b95,__export__.product_attribute_value_8447_7daa29b8,__export__.product_attribute_value_8462_b4b990e1,__export__.product_attribute_value_8468_71e2d458"
template_ivps_-_smok_novo_2_pods3-pack,IVPS - SMOK Novo 2 (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.05,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8491_e484c0b4,__export__.product_attribute_value_8494_7e5e550a"
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_novo_2c_kit_ps,IVPS - SMOK Novo 2C (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,6.33,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2966_91a06e0f,__export__.product_attribute_value_3098_57246092,__export__.product_attribute_value_3229_25a41d92,__export__.product_attribute_value_3254_adc6f497,__export__.product_attribute_value_8452_8b713b7c,__export__.product_attribute_value_3263_ee5a40e1"
template_ivps_-_smok_novo_2s_kit_ps,IVPS - SMOK Novo 2S (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,11.69,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3008_dcc70f87
template_ivps_-_smok_novo_2x_kit_ps,IVPS - SMOK Novo 2X (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,11.58,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2941_43c1a0cf,__export__.product_attribute_value_2979_fe64cd97,__export__.product_attribute_value_3061_4f9412da,__export__.product_attribute_value_3062_2a41170c,__export__.product_attribute_value_3091_782ebafd"
template_ivps_-_smok_novo_3_kit_ps,IVPS - SMOK Novo 3 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,10.92,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2977_31b630f0,__export__.product_attribute_value_8420_187d0656,__export__.product_attribute_value_8449_aea9c0c9,__export__.product_attribute_value_8461_fdb3d198"
template_ivps_-_smok_novo_5_kit_ps,IVPS - SMOK Novo 5 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,14.39,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2963_a09544ba,__export__.product_attribute_value_3020_5edb50b7,__export__.product_attribute_value_3215_400f7dbb"
template_ivps_-_smok_novo_eco_kit_ps_1000mah,IVPS - SMOK Novo Eco (Kit PS) 1000mAh,__export__.product_category_30_aa4e8ebd,consu,True,4.34,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3186_d0479990
template_ivps_-_smok_novo_gt_box_kit_ps,IVPS - SMOK Novo GT Box (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,15.96,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3102_5b88516b
template_ivps_-_smok_novo_m_pods3-pack_2ml_top-fill,IVPS - SMOK Novo M (Pods)(3-Pack) 2mL Top-Fill,__export__.product_category_32_d3791735,consu,True,4.14,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8486_8c7eef6f
template_ivps_-_smok_novo_m_pods3-pack_2ml_top-fill_-08ohm,IVPS - SMOK Novo M (Pods)(3-Pack) 2mL Top-Fill -0.8ohm,__export__.product_category_24_591fc9b8,consu,True,4.14,ONT043099,,
template_ivps_-_smok_novo_m_pods3-pack_2ml_top-fill_-10ohm,IVPS - SMOK Novo M (Pods)(3-Pack) 2mL Top-Fill -1.0ohm,__export__.product_category_24_591fc9b8,consu,True,4.14,ONT043100,,
template_ivps_-_smok_novo_master_kit_ps,IVPS - SMOK Novo Master (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,10.75,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_2966_91a06e0f
template_ivps_-_smok_novo_master_kit_ps_leather_series,IVPS - SMOK Novo Master (Kit PS) Leather Series,__export__.product_category_30_aa4e8ebd,consu,True,11.50,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3298_14f6184a
template_ivps_-_smok_novo_pro_kit_ps,IVPS - SMOK Novo Pro (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,11.95,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8444_3d0bc743,__export__.product_attribute_value_3252_6f4f35ab"
template_ivps_-_smok_novo_pro_kit_ps_leather_series,IVPS - SMOK Novo Pro (Kit PS) Leather Series,__export__.product_category_30_aa4e8ebd,consu,True,11.95,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8418_80fd3512,__export__.product_attribute_value_3132_ebc6c6f1,__export__.product_attribute_value_8446_e758ce6e"
template_ivps_-_smok_novo_slr_pods3-pack_2ml,IVPS - SMOK Novo SLR (Pods)(3-Pack) 2mL,__export__.product_category_32_d3791735,consu,True,4.11,,__export__.product_attribute_43_fabbbbe0,"__export__.product_attribute_value_8486_8c7eef6f,__export__.product_attribute_value_8489_f4e99dca,__export__.product_attribute_value_8491_e484c0b4"
template_ivps_-_smok_novo_x_kit_ps,IVPS - SMOK Novo X (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,14.76,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8397_b37763c6
template_ivps_-_smok_r-kiss_2_kit_sk,IVPS - SMOK R-KISS 2 (Kit SK),__export__.product_category_30_aa4e8ebd,consu,True,31.17,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8397_b37763c6
template_ivps_-_smok_rpm_coils5-pack,IVPS - SMOK RPM (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,5.56,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8489_f4e99dca
template_ivps_-_smok_rpm_100_kit_ps,IVPS - SMOK RPM 100 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,21.61,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8437_2d0e1348,__export__.product_attribute_value_8439_5bd1dddd"
template_ivps_-_smok_rpm_2_coils5-pack,IVPS - SMOK RPM 2 (Coils)(5-Pack),__export__.product_category_24_591fc9b8,consu,True,6.73,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8476_15f42b8f
template_ivps_-_smok_rpm_2_kit_ps,IVPS - SMOK RPM 2 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,20.15,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_3017_d6588c3a
template_ivps_-_smok_rpm_5_kit_ps,IVPS - SMOK RPM 5 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,21.63,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_8411_56176c36,__export__.product_attribute_value_8422_e6d7944b,__export__.product_attribute_value_8439_5bd1dddd,__export__.product_attribute_value_3202_dfa4a2d9"
template_ivps_-_smok_rpm_85_kit_ps,IVPS - SMOK RPM 85 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,22.89,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8440_882b68ea
template_ivps_-_smok_rpm_85100_pods3-pack,IVPS - SMOK RPM 85/100 (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.77,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8504_01513c55
template_ivps_-_smok_rpm25w_pods3-pack,IVPS - SMOK RPM25W (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,0.95,ONT028736,,
template_ivps_-_smok_slm_pods5-pack,IVPS - SMOK SLM (Pods)(5-Pack),__export__.product_category_32_d3791735,consu,True,0.50,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8496_43c34a94
template_ivps_-_smok_solus_pods3-pack,IVPS - SMOK Solus (Pods)(3-Pack),__export__.product_category_32_d3791735,consu,True,4.48,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8490_6337f387
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8501_ecdce833
template_ivps_-_smok_solus_2_kit_ps,IVPS - SMOK Solus 2 (Kit PS),__export__.product_category_30_aa4e8ebd,consu,True,6.36,,__export__.product_attribute_34_590deacf,"__export__.product_attribute_value_2966_91a06e0f,__export__.product_attribute_value_8433_b8742b60"
template_ivps_-_smok_tech_247_pods2-pack,IVPS - SMOK Tech 247 (Pods)(2-Pack),__export__.product_category_32_d3791735,consu,True,2.25,ONT039061,,
template_ivps_-_smok_tf_coils3-pack,IVPS - SMOK TF (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,3.53,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8471_3805bd79
,,,,,,,__export__.product_attribute_32_992dc97f,__export__.product_attribute_value_8507_88bf7038
template_ivps_-_smok_tfv12_coils3-pack,IVPS - SMOK TFV12 (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,5.50,,__export__.product_attribute_34_590deacf,__export__.product_attribute_value_8466_11a5623c
template_ivps_-_smok_tfv16_coils3-pack,IVPS - SMOK TFV16 (Coils)(3-Pack),__export__.product_category_24_591fc9b8,consu,True,6.16,,__export__.product_attribute_43_fabbbbe0,__export__.product_attribute_value_8474_f9a4bdf9
