Internal Reference,Product Name,On Hand,Sales Price,Odoo Category,UoM Ratio,Minimum Purchase Qty,Company
ONT000414,CHRL - Pachamama (LIQ Salt)(30mL) - Fuji 25mg,50,5,All / Saleable / E-Juice,100,0.5,Doublelift
ONT000415,CHRL - Pachamama (LIQ Salt)(30mL) - Fuji 50mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT027899,CHRL - Pachamama (LIQ Salt)(30mL) - Fuji Ice 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT027900,CHRL - Pachamama (LIQ Salt)(30mL) - Fuji Ice 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT027895,CHRL - Pachamama (LIQ Salt)(30mL) - Golden Peach Pineapple 25mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT002199,CHRL - Pachamama (LIQ Salt)(30mL) - Honeydew Melon 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT002200,CHRL - Pachamama (LIQ Salt)(30mL) - Honeydew Melon 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT000416,CHRL - Pachamama (LIQ Salt)(30mL) - Icy Mango 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT000417,CHRL - Pachamama (LIQ Salt)(30mL) - Icy Mango 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT027893,CHRL - Pachamama (LIQ Salt)(30mL) - Kiwi Berry Ice 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT034805,CHRL - Pachamama (LIQ Salt)(30mL) - Kiwi Guava Passionfruit 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT034822,CHRL - Pachamama (LIQ Salt)(30mL) - Pink Berry Ice 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT034801,CHRL - Pachamama (LIQ Salt)(30mL) - Purple Mango 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT000418,CHRL - Pachamama (LIQ Salt)(30mL) - Sorbet 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT002202,CHRL - Pachamama (LIQ Salt)(30mL) - Starfruit Grape 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT027897,CHRL - Pachamama (LIQ Salt)(30mL) - Starfruit Grape Ice 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT027898,CHRL - Pachamama (LIQ Salt)(30mL) - Starfruit Grape Ice 50mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT000420,CHRL - Pachamama (LIQ Salt)(30mL) - Strawberry Watermelon 25mg,50,5,All / Saleable / E-Juice,100,0.5,Doublelift
ONT000421,CHRL - Pachamama (LIQ Salt)(30mL) - Strawberry Watermelon 50mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT032904,CHRL - Pachamama (LIQ Salt)(30mL) - Watermelon Ice 25mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT034799,CHRL - Pachamama (LIQ Salt)(30mL) - White Peach Ice 25mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT042370,CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL) - Lemon Apple Ice 50mg,5,4.95,All / Saleable / E-Juice,100,0.05,Doublelift
ONT042357,CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL) - Pineapple Lush Ice 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT042363,CHRL - Pachamama Plus Metatine (LIQ Salt)(30mL) - Strawberry Orange Banana 25mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT046397,CSTL - Coastal Clouds (LIQ FB)(100mL) - Blue Raspberry Chew 03mg,10,6.25,All / Saleable / E-Juice,98,0.1020408163265306,Doublelift
ONT046398,CSTL - Coastal Clouds (LIQ FB)(100mL) - Blue Raspberry Chew 06mg,5,6.25,All / Saleable / E-Juice,98,0.051020408,Doublelift
ONT046391,CSTL - Coastal Clouds (LIQ FB)(100mL) - Red Cherry Chew 03mg,10,6.25,All / Saleable / E-Juice,98,0.1020408163265306,Doublelift
ONT046392,CSTL - Coastal Clouds (LIQ FB)(100mL) - Red Cherry Chew 06mg,5,6.25,All / Saleable / E-Juice,98,0.051020408,Doublelift
ONT046394,CSTL - Coastal Clouds (LIQ FB)(100mL) - White Clouds Chew 03mg,5,6.25,All / Saleable / E-Juice,98,0.051020408,Doublelift
ONT007622,CSTL - Coastal Clouds (LIQ FB)(60mL) - Apple Peach Strawberry Ice 00mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT007623,CSTL - Coastal Clouds (LIQ FB)(60mL) - Apple Peach Strawberry Ice 03mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT007624,CSTL - Coastal Clouds (LIQ FB)(60mL) - Apple Peach Strawberry Ice 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT007625,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Mango 00mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT007626,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Mango 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT007627,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Mango 06mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT012694,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Mango Ice 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT012695,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Mango Ice 06mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT041083,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Peach Ice 03mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT041084,CSTL - Coastal Clouds (LIQ FB)(60mL) - Blood Orange Peach Ice 06mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT007655,CSTL - Coastal Clouds (LIQ FB)(60mL) - Cuban (Tobacco) 00mg,55,4.5,All / Saleable / E-Juice,64,0.859375,Doublelift
ONT007656,CSTL - Coastal Clouds (LIQ FB)(60mL) - Cuban (Tobacco) 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT007657,CSTL - Coastal Clouds (LIQ FB)(60mL) - Cuban (Tobacco) 06mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT012697,CSTL - Coastal Clouds (LIQ FB)(60mL) - Grape Berries Ice 03mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT012698,CSTL - Coastal Clouds (LIQ FB)(60mL) - Grape Berries Ice 06mg,25,4.5,All / Saleable / E-Juice,64,0.390625,Doublelift
ONT007632,CSTL - Coastal Clouds (LIQ FB)(60mL) - Lemon Meringue 03mg,40,4.5,All / Saleable / E-Juice,64,0.625,Doublelift
ONT007633,CSTL - Coastal Clouds (LIQ FB)(60mL) - Lemon Meringue 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT007677,CSTL - Coastal Clouds (LIQ FB)(60mL) - Lemon Raspberry 03mg,15,4.5,All / Saleable / E-Juice,64,0.234375,Doublelift
ONT007678,CSTL - Coastal Clouds (LIQ FB)(60mL) - Lemon Raspberry 06mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT007639,CSTL - Coastal Clouds (LIQ FB)(60mL) - Mango Berries Ice 06mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT007640,CSTL - Coastal Clouds (LIQ FB)(60mL) - Maple Butter 00mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT007642,CSTL - Coastal Clouds (LIQ FB)(60mL) - Maple Butter 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT012699,CSTL - Coastal Clouds (LIQ FB)(60mL) - Melon Berries 00mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT012700,CSTL - Coastal Clouds (LIQ FB)(60mL) - Melon Berries 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT012701,CSTL - Coastal Clouds (LIQ FB)(60mL) - Melon Berries 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT012703,CSTL - Coastal Clouds (LIQ FB)(60mL) - Melon Berries Ice 03mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT012704,CSTL - Coastal Clouds (LIQ FB)(60mL) - Melon Berries Ice 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT041086,CSTL - Coastal Clouds (LIQ FB)(60mL) - Menthol Tobacco 03mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT041087,CSTL - Coastal Clouds (LIQ FB)(60mL) - Menthol Tobacco 06mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT016747,CSTL - Coastal Clouds (LIQ FB)(60mL) - Mixed Berries 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT016748,CSTL - Coastal Clouds (LIQ FB)(60mL) - Mixed Berries 06mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT007647,CSTL - Coastal Clouds (LIQ FB)(60mL) - Passion Fruit Orange Guava Ice 03mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT007648,CSTL - Coastal Clouds (LIQ FB)(60mL) - Passion Fruit Orange Guava Ice 06mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT007659,CSTL - Coastal Clouds (LIQ FB)(60mL) - Pineapple Guava 03mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT007660,CSTL - Coastal Clouds (LIQ FB)(60mL) - Pineapple Guava 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT007679,CSTL - Coastal Clouds (LIQ FB)(60mL) - Strawberry Cream 00mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT007681,CSTL - Coastal Clouds (LIQ FB)(60mL) - Strawberry Cream 06mg,15,4.5,All / Saleable / E-Juice,64,0.234375,Doublelift
ONT024167,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Apple Watermelon 03mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT024168,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Apple Watermelon 06mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT024169,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Caramel Brulee 00mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT024170,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Caramel Brulee 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT024171,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Caramel Brulee 06mg,32,4.5,All / Saleable / E-Juice,64,0.5,Doublelift
ONT028237,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Iced Apple Watermelon 03mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT028238,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Iced Apple Watermelon 06mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT028239,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Iced Strawberry Kiwi 00mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT028240,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Iced Strawberry Kiwi 03mg,64,4.5,All / Saleable / E-Juice,64,1,Doublelift
ONT028241,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Iced Strawberry Kiwi 06mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT024172,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Strawberry Kiwi 00mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT024173,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Strawberry Kiwi 03mg,40,4.5,All / Saleable / E-Juice,64,0.625,Doublelift
ONT024174,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Strawberry Kiwi 06mg,5,4.5,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT028243,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Vanilla Custard 03mg,20,4.5,All / Saleable / E-Juice,64,0.3125,Doublelift
ONT028244,CSTL - Coastal Clouds (LIQ FB)(60mL) TFN - Vanilla Custard 06mg,10,4.5,All / Saleable / E-Juice,64,0.15625,Doublelift
ONT007684,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Apple Peach Strawberry 35mg,30,4.5,All / Saleable / E-Juice,81,0.3703703703703703,Doublelift
ONT007685,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Apple Peach Strawberry 50mg,10,4.5,All / Saleable / E-Juice,81,0.1234567901234567,Doublelift
ONT041088,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Blood Orange Peach 35mg,10,4.5,All / Saleable / E-Juice,81,0.1234567901234567,Doublelift
ONT041090,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Blood Orange Peach Ice 35mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT014367,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Blueberry Limeade 35mg,30,4.5,All / Saleable / E-Juice,81,0.3703703703703703,Doublelift
ONT014368,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Blueberry Limeade 50mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT007690,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Citrus Peach 35mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT007691,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Citrus Peach 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT007686,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Mango 35mg,25,4.5,All / Saleable / E-Juice,81,0.3086419753086419,Doublelift
ONT007687,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Mango 50mg,10,4.5,All / Saleable / E-Juice,81,0.1234567901234567,Doublelift
ONT014371,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Mango Berries Ice 35mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT014372,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Mango Berries Ice 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT014373,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Melon Berries 35mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT014374,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Melon Berries 50mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT007688,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Menthol (Mint) 35mg,80,4.5,All / Saleable / E-Juice,81,0.9876543209876544,Doublelift
ONT041092,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Menthol Tobacco 35mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT041093,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Menthol Tobacco 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT038428,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Red White and Berry 35mg,10,4.5,All / Saleable / E-Juice,81,0.1234567901234567,Doublelift
ONT007692,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Tobacco 35mg,81,4.5,All / Saleable / E-Juice,81,1,Doublelift
ONT007693,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Tobacco 50mg,81,4.5,All / Saleable / E-Juice,81,1,Doublelift
ONT038426,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Vanilla Tobacco 35mg,25,4.5,All / Saleable / E-Juice,81,0.3086419753086419,Doublelift
ONT038427,CSTL - Coastal Clouds (LIQ Salt)(30mL) - Vanilla Tobacco 50mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT024161,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Apple Watermelon 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT024163,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Caramel Brulee 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT028247,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Iced Strawberry Kiwi 35mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT028248,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Iced Strawberry Kiwi 50mg,5,4.5,All / Saleable / E-Juice,81,0.061728395,Doublelift
ONT024164,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Strawberry Kiwi 35mg,25,4.5,All / Saleable / E-Juice,81,0.3086419753086419,Doublelift
ONT028249,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Vanilla Custard 35mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT028250,CSTL - Coastal Clouds (LIQ Salt)(30mL) TFN - Vanilla Custard 50mg,20,4.5,All / Saleable / E-Juice,81,0.2469135802469135,Doublelift
ONT043582,CTPT - Goat Bar (Dispo) (25000Puff)(18mL) - Grape Aloe 50mg,20,7.25,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT005724,CTTG - ORGNX (LIQ FB)(60mL) - Apple 06mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT005726,CTTG - ORGNX (LIQ FB)(60mL) - Apple Ice 03mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT005727,CTTG - ORGNX (LIQ FB)(60mL) - Apple Ice 06mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT017368,CTTG - ORGNX (LIQ FB)(60mL) - Banana 03mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT017376,CTTG - ORGNX (LIQ FB)(60mL) - Guava 03mg,5,4.95,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005729,CTTG - ORGNX (LIQ FB)(60mL) - Honeydew 03mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005736,CTTG - ORGNX (LIQ FB)(60mL) - Lychee 06mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT005738,CTTG - ORGNX (LIQ FB)(60mL) - Lychee Ice 03mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT005739,CTTG - ORGNX (LIQ FB)(60mL) - Lychee Ice 06mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT014253,CTTG - ORGNX (LIQ FB)(60mL) - Mango Ice 03mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005741,CTTG - ORGNX (LIQ FB)(60mL) - Orange 03mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005742,CTTG - ORGNX (LIQ FB)(60mL) - Orange 06mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005745,CTTG - ORGNX (LIQ FB)(60mL) - Orange Ice 06mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005747,CTTG - ORGNX (LIQ FB)(60mL) - Peach 03mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT005748,CTTG - ORGNX (LIQ FB)(60mL) - Peach 06mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005750,CTTG - ORGNX (LIQ FB)(60mL) - Peach Ice 03mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT020690,CTTG - ORGNX (LIQ FB)(60mL) - Pineapple 03mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT007820,CTTG - ORGNX (LIQ FB)(60mL) - Watermelon 03mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT007823,CTTG - ORGNX (LIQ FB)(60mL) - Watermelon Ice 03mg,50,5,All / Saleable / E-Juice,100,0.5,Doublelift
ONT005769,CTTG - ORGNX (LIQ FB)(60mL) - Zero Degrees (Subzero) 03mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT005770,CTTG - ORGNX (LIQ FB)(60mL) - Zero Degrees (Subzero) 06mg,20,5,All / Saleable / E-Juice,100,0.2,Doublelift
ONT005771,CTTG - ORGNX (LIQ FB)(60mL) - Zero Degrees (Subzero) 12mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005759,CTTG - ORGNX (LIQ Salt)(30mL) - Orange Ice 50mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT007825,CTTG - ORGNX (LIQ Salt)(30mL) - Watermelon Ice 35mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT007826,CTTG - ORGNX (LIQ Salt)(30mL) - Watermelon Ice 50mg,5,5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT005772,CTTG - ORGNX (LIQ Salt)(30mL) - Zero Degrees (Subzero) 35mg,10,5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT018242,CTWD - Cuttwood (LIQ FB)(120mL) - Bird Brains 12mg,5,8.75,All / Saleable / E-Juice,64,0.078125,Doublelift
ONT018246,CTWD - Cuttwood (LIQ FB)(60mL) - Bird Brains 12mg,10,5.25,All / Saleable / E-Juice,100,0.1,Doublelift
ONT018256,CTWD - Cuttwood (LIQ FB)(60mL) - Boss Reserve 06mg,5,5.25,All / Saleable / E-Juice,100,0.05,Doublelift
ONT018270,CTWD - Cuttwood (LIQ FB)(60mL) - Mega Melons 03mg,10,5.25,All / Saleable / E-Juice,100,0.1,Doublelift
ONT018271,CTWD - Cuttwood (LIQ FB)(60mL) - Mega Melons 06mg,5,5.25,All / Saleable / E-Juice,100,0.05,Doublelift
ONT037977,CTWD - Cuttwood (LIQ Salt)(30mL) - Unicorn Milk 35mg,5,5.25,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019892,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - American Way 03mg,10,8.75,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019895,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Brown Sugar 03mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019896,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Brown Sugar 06mg,10,8.75,All / Saleable / E-Juice,50,0.2,Doublelift
ONT019897,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Classic 00mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019898,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Classic 03mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019901,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Menthol 03mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019902,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Menthol 06mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019904,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Milk & Honey 03mg,5,8.75,All / Saleable / E-Juice,50,0.1,Doublelift
ONT019905,DDYS - Badger Hill Reserve (LIQ FB)(120mL; 60mL x2) - Milk & Honey 06mg,25,8.75,All / Saleable / E-Juice,50,0.5,Doublelift
ONT019906,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - American Way 30mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019907,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - American Way 50mg,10,5.5,All / Saleable / E-Juice,100,0.1,Doublelift
ONT019909,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - Brown Sugar 50mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019910,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - Classic 30mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019911,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - Classic 50mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT019915,DDYS - Badger Hill Reserve (LIQ Salt)(30mL) - Milk & Honey 50mg,5,5.5,All / Saleable / E-Juice,100,0.05,Doublelift
ONT029156,DDYS - Cloud Nurdz (Dispo) (3500Puff) 2.5% (10mL) - Strawberry Lemon 25mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT028057,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Apple Grape Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT028061,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Apple Watermelon Iced 50mg,10,0.5,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT029154,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Blue Raspberry Lemon 50mg,50,0.5,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT029535,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Blue Raspberry Lemon Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT028060,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Blue Raspberry Peach Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT028059,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Melon Kiwi Iced 50mg,50,0.5,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT029160,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Sour Watermelon Strawberry 50mg,40,0.5,All / Saleable / Disposable E-Cig,200,0.2,Doublelift
ONT029536,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Sour Watermelon Strawberry Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT028058,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Strawberry Grape Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT029157,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Strawberry Lemon 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT029533,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Strawberry Lemon Iced 50mg,10,0.5,All / Saleable / Disposable E-Cig,200,0.05,Doublelift
ONT029163,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Strawberry Mango 50mg,50,0.5,All / Saleable / Disposable E-Cig,200,0.25,Doublelift
ONT029534,DDYS - Cloud Nurdz (Dispo) (3500Puff) 5% (10mL) - Strawberry Mango Iced 50mg,20,0.5,All / Saleable / Disposable E-Cig,200,0.1,Doublelift
ONT042195,DDYS - Cloud Nurdz (Dispo) (4500Puff) 0% (12mL) - Apple Watermelon Iced 00mg,5,1.95,All / Saleable / Disposable E-Cig,240,0.020833333,Doublelift
ONT042197,DDYS - Cloud Nurdz (Dispo) (4500Puff) 0% (12mL) - Blue Raspberry Peach Iced 00mg,5,1.95,All / Saleable / Disposable E-Cig,240,0.020833333,Doublelift
ONT042199,DDYS - Cloud Nurdz (Dispo) (4500Puff) 0% (12mL) - Mint 00mg,20,1.95,All / Saleable / Disposable E-Cig,240,0.083333333,Doublelift
